,Date,30D %chg_x,30D %chg_y
161,2010-10-05,0.00281018469683727,-0.0008123604764456541
162,2010-10-06,0.0031405095651163522,-0.0005924093155941742
163,2010-10-07,0.002332768281101775,-0.0008531503522551128
164,2010-10-08,0.0033045519649857655,-0.0005472483400830138
165,2010-10-11,0.0033925929483690108,-0.000819145009713033
166,2010-10-12,0.003504870939448072,-0.00043532590051051183
167,2010-10-13,0.003325924623494273,0.00017461693730962772
168,2010-10-14,0.003009195622062055,-0.00022836506149674548
169,2010-10-15,0.0036799522178393514,-7.55268999353409e-05
170,2010-10-18,0.0031498802361134446,0.00015531104567046984
171,2010-10-19,0.0036669990874148794,0.00012470522723707634
172,2010-10-20,0.003429142525219886,0.0003845633415410147
173,2010-10-21,0.0033738359652049706,0.0006588478070961412
174,2010-10-22,0.003173412076185733,0.0006566895310423426
175,2010-10-25,0.002993462176532287,-0.0006627853749233396
176,2010-10-26,0.00288999330034575,0.00038555713759024965
177,2010-10-27,0.002654684787581333,0.0006950403502460604
178,2010-10-28,0.001580563348416412,0.0004249280294326622
179,2010-10-29,0.0015029619418414667,7.183121384124099e-05
180,2010-11-01,0.0008558641484889051,-3.9144230952477727e-05
181,2010-11-02,0.0011226728350256473,0.0007214117767265512
182,2010-11-03,0.0006815129389943997,0.0005744234295115391
183,2010-11-04,0.0006779851560192341,0.00035487402452042777
184,2010-11-05,0.0005627283757195344,-0.00022711249446184892
185,2010-11-08,0.00103170474728486,9.627084153615017e-05
186,2010-11-09,0.0010766332427663303,0.00043162672349073006
187,2010-11-10,0.0012067146385447147,0.0005211760577127837
188,2010-11-11,0.001986855390025714,0.0006837129602238146
189,2010-11-12,0.0015689932531703476,0.0009566865285037252
190,2010-11-15,0.0017659184593982488,0.0008616689899332323
191,2010-11-16,0.0004952848705777058,0.0001654728517290205
192,2010-11-17,0.00046385999180093376,-0.0004100051168410464
193,2010-11-18,0.0009452185660636769,-0.00011960505638075603
194,2010-11-19,0.0005413303572155821,-0.00019402434939502037
195,2010-11-22,0.0011972719153961586,0.00011204112267763078
196,2010-11-23,0.0006594101100712272,-0.0007179902327367094
197,2010-11-24,0.0009652180821169513,-0.0009194481229740278
198,2010-11-26,0.0010305834609189472,-0.0007874737771864722
199,2010-11-29,0.0003838470420227225,-0.0008652763087569681
200,2010-11-30,0.00017895411009203333,-0.0008854300455960104
201,2010-12-01,-0.00037065573682550925,-4.848674823811165e-05
202,2010-12-02,-0.00047061858187381255,0.0007112442133789587
203,2010-12-03,-0.0001223374587349002,0.0009460953530189645
204,2010-12-06,0.00020818793475663178,0.0010175598473482741
205,2010-12-07,-0.00034030840782636187,0.000825099156831007
206,2010-12-08,-0.0003245674845913871,0.00028702482148492694
207,2010-12-09,-0.0005893144811728535,-0.0002934006337344234
208,2010-12-10,-0.00020108351322862077,-0.00019853782228530515
209,2010-12-13,-0.00012245673858798378,0.0003663338889496585
210,2010-12-14,-0.0004878265745111558,0.0006579000857574347
211,2010-12-15,-0.0007065651087728054,0.0006388508893079218
212,2010-12-16,-0.0008430444610993441,0.0014369965859344913
213,2010-12-17,-0.0012467463614327934,0.0017414673745917801
214,2010-12-20,-0.0010933683120501136,0.001967090043500345
215,2010-12-21,-0.0011187541821975197,0.002067987882282929
216,2010-12-22,-0.0005205270607688346,0.0021081313863738015
217,2010-12-23,-0.0008104453410659573,0.0025877964366365137
218,2010-12-27,-0.0007961079629227245,0.0025285254572364785
219,2010-12-28,-3.9160031670704145e-07,0.0028280529723560656
220,2010-12-29,5.803394921601498e-05,0.003028418094357166
221,2010-12-30,0.00032194570013684235,0.0032392673752277092
222,2010-12-31,0.00035915845890128383,0.0037958734881358147
223,2011-01-03,0.00040866908075081566,0.003544141971769014
224,2011-01-04,0.0004275743218647765,0.0038652119602739067
225,2011-01-05,0.00015162429474454195,0.0038807226605610647
226,2011-01-06,0.00023771427310510888,0.005394591876517614
227,2011-01-07,0.00015115178707720463,0.00512317038799801
228,2011-01-10,0.00037341123635828974,0.005023097880063458
229,2011-01-11,-8.448545021422597e-05,0.004757924386075463
230,2011-01-12,0.00028321972158844945,0.004988199784127593
231,2011-01-13,0.0002139629298023323,0.004210777224165974
232,2011-01-14,0.00039847445744927524,0.0036462245197847686
233,2011-01-18,0.001479140851913019,0.003976982721590716
234,2011-01-19,0.00041117454629990466,0.004100094992547069
235,2011-01-20,0.0006150863102802329,0.004183148518163178
236,2011-01-21,-0.0002329093948190993,0.0032401829848714868
237,2011-01-24,0.0010912534363637372,0.003912827809445796
238,2011-01-25,0.0014988394536670595,0.004096151849100423
239,2011-01-26,0.00186280421545915,0.004436278616639011
240,2011-01-27,0.0019567284659757806,0.0041970359750903834
241,2011-01-28,0.0011376335526395017,0.002483168173368503
242,2011-01-31,0.0014704378385589874,0.002158977976482257
243,2011-02-01,0.0019404432096400378,0.0024106746754620953
244,2011-02-02,0.0018646360108587705,0.002589577664688207
245,2011-02-03,0.0017058937839428245,0.0019449024807901708
246,2011-02-04,0.0019011043400358123,0.0018149267337416767
247,2011-02-07,0.0024269988289645178,0.0019012669292772196
248,2011-02-08,0.002381310790251967,0.002174062226589472
249,2011-02-09,0.0027050377383090536,0.0018662490253208764
250,2011-02-10,0.0025342480259657684,0.001317272700761444
251,2011-02-11,0.00291796145788152,0.0007884528807184487
252,2011-02-14,0.0031815035050327604,0.0006810592147369343
253,2011-02-15,0.0028451078041097514,0.0006656210271909546
254,2011-02-16,0.003175679862883407,0.0004496999774736795
255,2011-02-17,0.0028235433581093113,0.000626851556057421
256,2011-02-18,0.002164790469702245,-0.00038639966736564815
257,2011-02-22,0.0016073285102084166,-0.0005763420273584267
258,2011-02-23,0.00163002166153845,-0.0004537748131452912
259,2011-02-24,0.0018327126572449727,-0.00018472791817441362
260,2011-02-25,0.001999078579629328,-0.00114037789522878
261,2011-02-28,0.0021358177857466703,-0.0011130348464836145
262,2011-03-01,0.0013085811228031208,-0.0019255707000063182
263,2011-03-02,0.00038843920048088344,-0.002555727537902027
264,2011-03-03,0.0015196124150861283,-0.002643600076067369
265,2011-03-04,0.0018846789290074292,-0.002811408377996446
266,2011-03-07,0.0020316653513949142,-0.0028884249045016074
267,2011-03-08,0.001032577605998075,-0.003135600117782659
268,2011-03-09,0.0003214624840342813,-0.0033994949302240157
269,2011-03-10,1.0383894274323957e-06,-0.003988400142747436
270,2011-03-11,0.0006991688830079945,-0.003773340473668163
271,2011-03-14,0.0015166274267415273,-0.0021853857744691175
272,2011-03-15,0.0014916815860708365,-0.0017253587740860387
273,2011-03-16,-4.122891847719856e-05,-0.0025215071178862347
274,2011-03-17,-0.0002453738337690877,-0.0029058797429113844
275,2011-03-18,-0.0008491943461249374,-0.0028703566115114896
276,2011-03-21,-0.0007982348541786551,-0.0027560209716262054
277,2011-03-22,-0.001312878069313713,-0.0032356396939146456
278,2011-03-23,-0.001464973321291785,-0.0030395973583719777
279,2011-03-24,-0.0014394734598233668,-0.0025060192753947217
280,2011-03-25,-0.0008413468714215815,-0.002391339064408697
281,2011-03-28,-0.0012944627822861247,-0.0021037068114113616
282,2011-03-29,-0.0012013489959985153,-0.0019308923379685002
283,2011-03-30,-0.0014583175494433367,-0.0018192484113272937
284,2011-03-31,-0.0014666672035778723,-0.0020557198676200944
285,2011-04-01,-0.002186476352142134,-0.002417629736301197
286,2011-04-04,-0.0017311885351296722,-0.0022006509365101253
287,2011-04-05,-0.0011983714693510968,-0.0020157930688530705
288,2011-04-06,-0.0018878444511384429,-0.0018730616647703517
289,2011-04-07,-0.0017793548373504517,-0.0020229980811397965
290,2011-04-08,-0.0025359201727770658,-0.0017044382709893835
291,2011-04-11,-0.003048165752879928,-0.0018343360839583064
292,2011-04-12,-0.002277881483230848,-0.0015281518564518649
293,2011-04-13,-0.002373178104209339,-0.0015158432818912603
294,2011-04-14,-0.002831306662657492,-0.001439683088948888
295,2011-04-15,-0.00340888366803979,-0.0012142654698358401
296,2011-04-18,-0.00226403778766228,-0.0007177999786261213
297,2011-04-19,-0.0018675364424209399,-0.0006988891003438839
298,2011-04-20,-0.0017656420530601051,-0.0005150782503735388
299,2011-04-21,-0.0019354753216861494,-0.0005908266651642162
300,2011-04-25,-0.0023242997484523705,-0.0008798092665315986
301,2011-04-26,-0.002661808691522838,-0.0005585991698703515
302,2011-04-27,-0.0031840585887784084,-0.0008692185527986488
303,2011-04-28,-0.0019615203900095967,1.405164099629319e-05
304,2011-04-29,-0.001422784149100013,-0.00040447075211508254
305,2011-05-02,-0.0011138276538410338,-0.0004184400282357226
306,2011-05-03,-0.0014220941244041348,-0.0003435741242030869
307,2011-05-04,-0.0011643696406546278,-7.278237694325155e-05
308,2011-05-05,-0.0013133911670927811,-0.0008150400220561387
309,2011-05-06,-0.0019064457399504983,-0.0013441967160730502
310,2011-05-09,-0.0022636678577455734,-0.000906928212411721
311,2011-05-10,-0.001954370987508273,-0.0002012898749642315
312,2011-05-11,-0.0024417276847489805,-0.0007754731672444448
313,2011-05-12,-0.002207311338922824,-0.0008279430344165377
314,2011-05-13,-0.0029118254851798493,-0.0008841455695045612
315,2011-05-16,-0.0028697844913607275,-0.00133969361115982
316,2011-05-17,-0.0021520677105205705,-0.0013067323297512774
317,2011-05-18,-0.002003176801156577,-0.0010376732284802812
318,2011-05-19,-0.0018435616315214953,-0.0014301706807329302
319,2011-05-20,-0.0022676321559688462,-0.001753037085818369
320,2011-05-23,-0.0013435359902526497,-0.0016807370630132637
321,2011-05-24,-0.0013471083087516914,-0.0014823301115835148
322,2011-05-25,-0.001204850291433035,-0.001209552111427296
323,2011-05-26,-0.0014115310020099434,-0.0007455037827571176
324,2011-05-27,-0.0009147177861216067,-0.0006374540798937992
325,2011-05-31,0.0003270151878252969,-0.00045284995816767814
326,2011-06-01,-0.0005817751348365744,-0.0011732549860486775
327,2011-06-02,-0.001096589359160749,-0.0017407532846739646
328,2011-06-03,-0.0009645980525655388,-0.002221922081707698
329,2011-06-06,-0.0012994428279505552,-0.001705512857672468
330,2011-06-07,-0.002157715146100703,-0.001812233903702376
331,2011-06-08,-0.0018098585798447106,-0.0023391963811753087
332,2011-06-09,-0.0017881199925626646,-0.00251000746448683
333,2011-06-10,-0.0023109545244713943,-0.0032551467132602855
334,2011-06-13,-0.0026940880869189554,-0.0021139002661753575
335,2011-06-14,-0.0021178553859846163,-0.001863833691083198
336,2011-06-15,-0.00244123134948638,-0.0024983810001109755
337,2011-06-16,-0.002744042061852303,-0.002418295554388354
338,2011-06-17,-0.0034707052326310105,-0.002030552262081342
339,2011-06-20,-0.0033961433721637476,-0.0013610971086924438
340,2011-06-21,-0.0024639012536155154,-0.00107359381804496
341,2011-06-22,-0.0027788128091017494,-0.0013867218001472762
342,2011-06-23,-0.0013233923951574856,-0.0007507197168022173
343,2011-06-24,-0.0018717039060343352,-0.0009968710602541934
344,2011-06-27,-0.0009213041970623374,0.0006672055499946205
345,2011-06-28,-0.00018065944689413433,0.0018467991230892858
346,2011-06-29,-0.0007947119547971005,0.0015661811709937006
347,2011-06-30,-0.0010349364616562217,0.0016854606713339678
348,2011-07-01,-0.00015859210868279054,0.0019755377286127234
349,2011-07-05,0.0008923283418219352,0.0021962781626147323
350,2011-07-06,0.0007132376631875233,0.0027134233714957083
351,2011-07-07,0.0012798785976849544,0.0031346294836450796
352,2011-07-08,0.0015459073558801901,0.0035843114464860883
353,2011-07-11,0.0014232529420809658,0.0031587747290403477
354,2011-07-12,0.0011841425457059425,0.0030381726088806443
355,2011-07-13,0.0004976304372392937,0.003008990498291349
356,2011-07-14,0.0005195069667644788,0.0035681247535871096
357,2011-07-15,0.0009040836923177142,0.004326004630995228
358,2011-07-18,0.001642316873162127,0.0044699758522817636
359,2011-07-19,0.0022795065274360147,0.005210164431897065
360,2011-07-20,0.0021078804628441657,0.004982857177772438
361,2011-07-21,0.002090955935273338,0.005001031039057968
362,2011-07-22,0.00269448410398595,0.005901919746961222
363,2011-07-25,0.003859356351330308,0.0071269335509791905
364,2011-07-26,0.004204646756226124,0.007088172809920964
365,2011-07-27,0.0032924952672145386,0.00654033325023694
366,2011-07-28,0.0036127769712791893,0.007426664813581333
367,2011-07-29,0.004034413130569277,0.006930438783389573
368,2011-08-01,0.004832626261135594,0.006584583138502102
369,2011-08-02,0.0043142556445230126,0.0059484602924316345
370,2011-08-03,0.0035424833400649653,0.005734011150684215
371,2011-08-04,0.0027732729100367576,0.004924961342933661
372,2011-08-05,0.0008912534009119251,0.0042936029639665625
373,2011-08-08,0.0006147124669513097,0.003859777578742311
374,2011-08-09,0.0013345308721445645,0.003698957623631209
375,2011-08-10,0.0005036954292084838,0.0020381921014109073
376,2011-08-11,0.0009881715575239536,0.0030936524980252826
377,2011-08-12,0.0007963478279676362,0.0027171604101725996
378,2011-08-15,0.00040294200017941816,0.002958041167398414
379,2011-08-16,-0.0003128018744983363,0.0032192622691885977
380,2011-08-17,-0.0007442704574926647,0.002757189346762486
381,2011-08-18,-0.0014126052826516874,0.0025405219349270867
382,2011-08-19,-0.0025786502050631267,0.001571653022438202
383,2011-08-22,-0.003097732941218423,0.0009585330133422036
384,2011-08-23,-0.0018880222610104063,0.0019282195286909924
385,2011-08-24,-0.0016173094386205216,0.0022286930578485705
386,2011-08-25,-0.0005292798025204067,0.0017386933144117804
387,2011-08-26,0.00023911992003002128,0.002354703684493353
388,2011-08-29,-0.00037065551850477737,0.0028095225364719646
389,2011-08-30,-0.00011985701317599833,0.00254965078125096
390,2011-08-31,0.00016612052573069155,0.0032115209941179185
391,2011-09-01,-0.00027700727068167284,0.002822616929519654
392,2011-09-02,-0.0007658655871513671,0.002017002383919427
393,2011-09-06,-0.0003394303552115822,0.0016322385966708172
394,2011-09-07,-0.0007645175683507532,0.001722942541122833
395,2011-09-08,5.284285143672592e-05,0.0026625714743215103
396,2011-09-09,-0.0005241759674820878,0.001804017688754896
397,2011-09-12,-0.00014819120343082155,0.002538986523751674
398,2011-09-13,0.0001544488341627422,0.0029841121416526875
399,2011-09-14,0.0010834576342588775,0.003626828950992393
400,2011-09-15,0.001078191976663212,0.0038392437725374004
401,2011-09-16,0.002526802878064882,0.004666805382864821
402,2011-09-19,0.004352737533551373,0.005548978742892256
403,2011-09-20,0.004989761650880805,0.005865621545709543
404,2011-09-21,0.00322139469109044,0.003385784367993768
405,2011-09-22,0.003957046516017523,0.004071582789754239
406,2011-09-23,0.004005727654743496,0.003346994674026027
407,2011-09-26,0.004376878640129785,0.003717605520157104
408,2011-09-27,0.0032726661908073053,0.0033740190451470252
409,2011-09-28,0.00309865796868342,0.0027522671139650085
410,2011-09-29,0.0023203879424415486,0.0020722581326973652
411,2011-09-30,0.0022515285944647986,0.0015265357910803818
412,2011-10-03,0.0023109920663758497,0.0017619388409419383
413,2011-10-04,0.0028647560644626518,0.003789152668975182
414,2011-10-05,0.002575782770132218,0.0034483298743583873
415,2011-10-06,0.0026946245374389536,0.0036765441796518085
416,2011-10-07,0.0013753036955807985,0.004240479904239732
417,2011-10-10,0.001115484226767649,0.0036855564780741
418,2011-10-11,0.0016172831792454433,0.003454544355673687
419,2011-10-12,0.0010464624911996475,0.00253698459968994
420,2011-10-13,0.001820311079725956,0.0026671029338818596
421,2011-10-14,0.002647587892990259,0.0029332227904190953
422,2011-10-17,0.0025706457827204226,0.002747521697573918
423,2011-10-18,0.0014861891265299724,0.0027952751083133998
424,2011-10-19,0.0014003742372808807,0.0021007514296578025
425,2011-10-20,0.0008578669088750231,0.0015496882234949199
426,2011-10-21,0.0009799503698708337,0.0018952990276692653
427,2011-10-24,0.0011666264239856986,0.001465819464476777
428,2011-10-25,0.0003528121509270843,0.0009791473631431328
429,2011-10-26,6.019937852158597e-05,1.6210549562981994e-05
430,2011-10-27,-0.0003048227253368766,-0.00016057990998134727
431,2011-10-28,-0.0005615240011256314,-0.0004433530826409145
432,2011-10-31,-0.0015944189020192455,-0.0011152378297474988
433,2011-11-01,-0.0015254161150649334,-0.0009670075178929113
434,2011-11-02,-0.0011529524556953368,0.00022427181312087985
435,2011-11-03,-0.0008845062333386111,0.0009088729384842546
436,2011-11-04,-0.0013676853811324847,0.0005304195828476188
437,2011-11-07,-0.0016586213386892664,0.0009499502557825241
438,2011-11-08,-0.0005531527145013926,0.0011220764921417734
439,2011-11-09,-0.0004301874820063981,0.0010831014389602951
440,2011-11-10,-0.0004804022406838822,0.0015238483535135905
441,2011-11-11,-0.00015256324075333395,0.00234774888903488
442,2011-11-14,-1.7168663100675106e-05,0.0024551407180076496
443,2011-11-15,0.0008699504964113832,0.0012544323685583743
444,2011-11-16,-0.0004551760757970443,0.00013440740801231218
445,2011-11-17,-0.0013862344439305933,-0.0010342043129523582
446,2011-11-18,-0.001205901516599006,-0.001155789211674422
447,2011-11-21,-0.002185665524834594,-0.001924214945149738
448,2011-11-22,-0.002347937958895663,-0.0022318739995775346
449,2011-11-23,-0.0025958238600208407,-0.0021516940580963984
450,2011-11-25,-0.0033186002133432924,-0.0027842422440298034
451,2011-11-28,-0.0033945420088422828,-0.002828979166008609
452,2011-11-29,-0.0034903690443176465,-0.0026422752667533355
453,2011-11-30,-0.003448751133055361,-0.002824165136549654
454,2011-12-01,-0.002752348714567987,-0.002897023174421498
455,2011-12-02,-0.0023726316719754744,-0.003109970369457001
456,2011-12-05,-0.001975379685625345,-0.003225687194961598
457,2011-12-06,-0.0029147319908768917,-0.0035795497086107816
458,2011-12-07,-0.0023890524832354655,-0.003338097167006434
459,2011-12-08,-0.0023600811871508235,-0.0029001462214985636
460,2011-12-09,-0.0020600163959798357,-0.0028124746917803757
461,2011-12-12,-0.0022076887907921763,-0.00248478204984068
462,2011-12-13,-0.002758559706819012,-0.002309902586699538
463,2011-12-14,-0.0032442291123053117,-0.0022238310297609033
464,2011-12-15,-0.0034026875076495675,-0.002316249836200024
465,2011-12-16,-0.003678958424690267,-0.0022561296382965263
466,2011-12-19,-0.003553206706311718,-0.002719586021538545
467,2011-12-20,-0.002834158570144211,-0.0032508071565234163
468,2011-12-21,-0.0031874827398170086,-0.0037563133737422002
469,2011-12-22,-0.0029154300308321594,-0.0032803202036997864
470,2011-12-23,-0.001620332005441072,-0.0028866763024299282
471,2011-12-27,-0.001165121018658318,-0.003197796590036813
472,2011-12-28,-0.0011430362865489708,-0.003419218083603655
